0.0075 0.420902 2.64673 0.903011 90.0869 1.12143 1.37257 0.00249989 0 0.31542 0.743648
0.0076 0.418312 2.7198 0.953938 82.534 1.15091 1.41698 0.0405149 6.93889e-10 0.32436 0.77285
0.0077 0.415755 2.79288 1.0046 75.8599 1.18054 1.4612 0.0781078 -6.93889e-10 0.333375 0.801834
0.0078 0.413231 2.86601 1.05503 69.9373 1.21035 1.50525 0.115313 0 0.34247 0.830616
0.0079 0.410738 2.93924 1.10527 64.6608 1.24035 1.54915 0.152163 6.93889e-10 0.351652 0.859212
0.008 0.408276 3.0126 1.15536 59.943 1.27055 1.59292 0.188691 0 0.360925 0.887637
0.0081 0.405845 3.08614 1.20532 55.7101 1.30098 1.6366 0.224927 -6.93889e-10 0.370296 0.915905
0.0082 0.403443 3.15989 1.2552 51.9005 1.33165 1.6802 0.2609 0 0.37977 0.944032
0.0083 0.40107 3.23389 1.30502 48.4616 1.36258 1.72374 0.29664 6.93889e-10 0.389352 0.972031
0.0084 0.398725 3.30818 1.35482 45.3487 1.39378 1.76725 0.332175 0 0.399049 0.999914
0.0085 0.396408 3.38278 1.40462 42.5236 1.42527 1.81075 0.367531 -6.93889e-10 0.408866 1.0277
0.0086 0.394118 3.45775 1.45447 39.9534 1.45706 1.85425 0.402734 0 0.418808 1.05539
0.0087 0.391855 3.53311 1.50438 37.6098 1.48917 1.89778 0.437811 6.93889e-10 0.428882 1.083
0.0088 0.389617 3.6089 1.5544 35.4682 1.52162 1.94136 0.472785 0 0.439093 1.11055
0.0089 0.387404 3.68514 1.60453 33.5071 1.55442 1.985 0.507682 0 0.449447 1.13805
0.009 0.385217 3.76188 1.65482 31.708 1.58759 2.02873 0.542525 0 0.459949 1.1655
0.0091 0.383053 3.83914 1.7053 30.0544 1.62114 2.07256 0.577337 0 0.470607 1.19292
0.0092 0.380914 3.91697 1.75598 28.5319 1.65509 2.1165 0.612141 0 0.481426 1.22032
0.0093 0.378797 3.99538 1.80689 27.128 1.68946 2.16059 0.646958 0 0.492412 1.2477
0.0094 0.376704 4.07441 1.85807 25.8314 1.72426 2.20482 0.681812 0 0.503571 1.27509
0.0095 0.374633 4.15409 1.90954 24.6322 1.75951 2.24923 0.716723 0 0.514911 1.30248
0.0096 0.372584 4.23446 1.96132 23.5216 1.79522 2.29382 0.751712 0 0.526436 1.3299
0.0097 0.370556 4.31554 2.01344 22.4916 1.83141 2.33861 0.786801 0 0.538154 1.35734
0.0098 0.36855 4.39737 2.06592 21.5354 1.86811 2.38363 0.82201 0 0.550071 1.38482
0.0099 0.366564 4.47998 2.1188 20.6465 1.90531 2.42887 0.85736 -6.93889e-10 0.562194 1.41234
0.01 0.364599 4.56339 2.17209 19.8194 1.94305 2.47437 0.892871 706545 0.57453 1.43992
0.0101 0.362653 4.64764 2.22582 19.049 1.98133 2.52013 0.928562 -801584 0.587087 1.46756
0.0102 0.360728 4.73276 2.28001 18.3307 2.02019 2.56618 0.964455 42114.8 0.59987 1.49528
0.0103 0.358821 4.81878 2.3347 17.6604 2.05962 2.61252 1.00057 16377.1 0.612889 1.52308
0.0104 0.356934 4.90572 2.3899 17.0344 2.09966 2.65917 1.03692 8724.78 0.626149 1.55097
0.0105 0.355065 4.99363 2.44565 16.4493 2.14032 2.70615 1.07353 5434.82 0.63966 1.57895
0.0106 0.353215 5.08253 2.50196 15.9021 2.18161 2.75346 1.11043 3719.26 0.653427 1.60705
0.0107 0.351382 5.17244 2.55886 15.3899 2.22356 2.80114 1.14762 2710.06 0.667461 1.63525
0.0108 0.349567 5.26342 2.61637 14.9102 2.26619 2.84918 1.18513 2065.16 0.681769 1.66358
0.0109 0.34777 5.35547 2.67453 14.4608 2.30951 2.89762 1.22298 1627.38 0.696358 1.69204
0.011 0.345989 5.44864 2.73336 14.0395 2.35355 2.94645 1.26119 1316.19 0.711239 1.72064
0.0111 0.344226 5.54296 2.79288 13.6443 2.39832 2.9957 1.29978 1086.84 0.726419 1.74938
0.0112 0.342479 5.63845 2.85311 13.2736 2.44385 3.04537 1.33877 912.786 0.741908 1.77828
0.0113 0.340748 5.73516 2.91409 12.9257 2.49015 3.0955 1.37817 777.48 0.757716 1.80734
0.0114 0.339034 5.8331 2.97584 12.5992 2.53725 3.14608 1.41801 670.154 0.77385 1.83656
0.0115 0.337335 5.93232 3.03839 12.2925 2.58516 3.19714 1.45831 583.554 0.790322 1.86597
0.0116 0.335652 6.03285 3.10177 12.0046 2.63392 3.24868 1.49909 512.643 0.807141 1.89556
0.0117 0.333984 6.13471 3.16599 11.7342 2.68354 3.30073 1.54037 453.831 0.824318 1.92534
0.0118 0.332331 6.23795 3.23109 11.4803 2.73404 3.3533 1.58216 404.506 0.841862 1.95532
0.0119 0.330693 6.34259 3.2971 11.2419 2.78545 3.40641 1.6245 362.727 0.859786 1.98551
0.012 0.32907 6.44867 3.36404 11.0181 2.83779 3.46006 1.66741 327.028 0.878099 2.01591
0.0121 0.327461 6.55623 3.43194 10.808 2.89108 3.51428 1.71089 296.282 0.896814 2.04654
0.0122 0.325867 6.66529 3.50083 10.6109 2.94536 3.56908 1.75498 269.614 0.915941 2.07739
0.0123 0.324286 6.77589 3.57074 10.426 3.00064 3.62447 1.7997 246.334 0.935494 2.10848
0.0124 0.32272 6.88808 3.6417 10.2527 3.05695 3.68048 1.84507 225.894 0.955483 2.13982
0.0125 0.321167 7.00187 3.71373 10.0904 3.11432 3.73711 1.89111 207.852 0.975923 2.17141
0.0126 0.319627 7.11731 3.78688 9.93844 3.17277 3.79438 1.93785 191.848 0.996826 2.20326
0.0127 0.318101 7.23443 3.86116 9.79633 3.23233 3.85231 1.98531 177.588 1.01821 2.23537
0.0128 0.316588 7.35328 3.93662 9.66356 3.29302 3.91092 2.03351 164.83 1.04008 2.26776
0.0129 0.315088 7.47388 4.01327 9.53967 3.35489 3.97022 2.08247 153.372 1.06245 2.30044
0.013 0.313601 7.59628 4.09116 9.42423 3.41794 4.03022 2.13223 143.045 1.08534 2.3334
0.0131 0.312127 7.7205 4.17031 9.31683 3.48223 4.09095 2.1828 133.706 1.10877 2.36667
0.0132 0.310665 7.8466 4.25076 9.21711 3.54776 4.15241 2.23421 125.235 1.13275 2.40023
0.0133 0.309215 7.97461 4.33255 9.12471 3.61459 4.21464 2.2865 117.529 1.15729 2.43412
0.0134 0.307777 8.10456 4.4157 9.0393 3.68272 4.27764 2.33967 110.5 1.18241 2.46832
0.0135 0.306352 8.2365 4.50025 8.96058 3.75221 4.34142 2.39376 104.072 1.20813 2.50285
0.0136 0.304938 8.37046 4.58624 8.88826 3.82308 4.40602 2.44881 98.1796 1.23447 2.53772
0.0137 0.303537 8.50649 4.6737 8.82208 3.89536 4.47145 2.50482 92.7666 1.26144 2.57294
0.0138 0.302147 8.64463 4.76266 8.76178 3.9691 4.53772 2.56184 87.7831 1.28906 2.60851
0.0139 0.300768 8.78492 4.85318 8.70714 4.04431 4.60485 2.61989 83.186 1.31735 2.64444
0.014 0.299401 8.92739 4.94527 8.65794 4.12105 4.67286 2.679 78.9373 1.34633 2.68074
0.0141 0.298045 9.07209 5.03898 8.61397 4.19934 4.74177 2.73921 75.0036 1.37603 2.71742
0.0142 0.2967 9.21906 5.13436 8.57504 4.27923 4.8116 2.80053 71.3553 1.40645 2.75449
0.0143 0.295366 9.36835 5.23143 8.54097 4.36074 4.88237 2.86301 67.9662 1.43762 2.79195
0.0144 0.294043 9.51999 5.33024 8.5116 4.44393 4.95409 2.92666 64.8132 1.46956 2.82982
0.0145 0.292731 9.67404 5.43082 8.48677 4.52882 5.0268 2.99154 61.8756 1.5023 2.86809
0.0146 0.29143 9.83053 5.53323 8.46633 4.61547 5.10049 3.05766 59.1349 1.53586 2.90679
0.0147 0.290139 9.9895 5.6375 8.45015 4.7039 5.1752 3.12507 56.5744 1.57025 2.94592
0.0148 0.288859 10.151 5.74368 8.4381 4.79417 5.25095 3.19379 54.1794 1.60552 2.98549
0.0149 0.287589 10.3151 5.8518 8.43005 4.88631 5.32776 3.26386 51.9365 1.64167 3.02551
0.015 0.286329 10.4818 5.96192 8.4259 4.98037 5.40565 3.33532 49.8337 1.67874 3.06598
0.0151 0.28508 10.6512 6.07407 8.42555 5.0764 5.48463 3.40821 47.8599 1.71675 3.10692
0.0152 0.28384 10.8232 6.1883 8.42889 5.17443 5.56474 3.48255 46.0055 1.75573 3.14834
0.0153 0.282611 10.9981 6.30466 8.43583 5.27452 5.64599 3.55839 44.2615 1.79571 3.19024
0.0154 0.281392 11.1757 6.4232 8.44629 5.37671 5.7284 3.63577 42.6197 1.83671 3.23264
0.0155 0.280182 11.3562 6.54396 8.4602 5.48105 5.81201 3.71472 41.0728 1.87877 3.27554
0.0156 0.278982 11.5396 6.66698 8.47746 5.58759 5.89682 3.79528 39.614 1.92191 3.31896
0.0157 0.277792 11.7259 6.79233 8.49803 5.69638 5.98287 3.87751 38.2372 1.96618 3.3629
0.0158 0.276612 11.9152 6.92005 8.52182 5.80747 6.07017 3.96142 36.9368 2.01159 3.40738
0.0159 0.275441 12.1076 7.05018 8.5488 5.92091 6.15876 4.04708 35.7075 2.05818 3.4524
0.016 0.27428 12.303 7.18278 8.57889 6.03675 6.24865 4.13452 34.5448 2.10599 3.49798
0.0161 0.273128 12.5015 7.3179 8.61205 6.15505 6.33988 4.22379 33.4442 2.15505 3.54412
0.0162 0.271985 12.7032 7.4556 8.64824 6.27586 6.43245 4.31493 32.4017 2.2054 3.59085
0.0163 0.270852 12.9082 7.59592 8.68741 6.39924 6.52641 4.40798 31.4137 2.25707 3.63816
0.0164 0.269727 13.1164 7.73892 8.72951 6.52524 6.62177 4.503 30.4768 2.3101 3.68607
