0 0.02 1 1 0 -0
0.01 0.02 0.9998000199986667 0.9998000199986667 0.009999000066663334 0.009999000066662767
0.02 0.02 0.9996000799893344 0.9996000799893344 0.01999600053328001 0.01999600053327888
0.03 0.02 0.9994001799640054 0.9994001799640054 0.02999100179973003 0.02999100179972847
0.04 0.02 0.9992003199146837 0.9992003199146837 0.03998400426581347 0.03998400426581394
0.05 0.02 0.999000499833375 0.999000499833375 0.04997500833125042 0.0499750083312489
0.06 0.02 0.9988007197120864 0.9988007197120864 0.05996401439568103 0.05996401439568033
0.07000000000000001 0.02 0.9986009795428267 0.9986009795428267 0.0699510228586656 0.06995102285866639
0.08 0.02 0.9984012793176064 0.9984012793176064 0.07993603411968438 0.07993603411968198
0.09 0.02 0.9982016190284373 0.9982016190284373 0.08991904857813789 0.08991904857813537
0.09999999999999999 0.02 0.9980019986673331 0.9980019986673331 0.09990006663334666 0.09990006663334605
0.11 0.02 0.997802418226309 0.997802418226309 0.1098790886845514 0.1098790886845502
0.12 0.02 0.9976028776973818 0.9976028776973818 0.1198561151309131 0.1198561151309119
0.13 0.02 0.9974033770725698 0.9974033770725698 0.1298311463715128 0.1298311463715118
0.14 0.02 0.9972039163438929 0.9972039163438929 0.1398041828053517 0.1398041828053531
0.15 0.02 0.997004495503373 0.997004495503373 0.1497752248313512 0.14977522483135
0.16 0.02 0.9968051145430329 0.9968051145430329 0.159744272848353 0.1597442728483556
0.17 0.02 0.9966057734548976 0.9966057734548976 0.1697113272551192 0.1697113272551176
0.18 0.02 0.9964064722309933 0.9964064722309933 0.1796763884503318 0.1796763884503338
0.19 0.02 0.9962072108633482 0.9962072108633482 0.1896394568325933 0.189639456832591
0.2 0.02 0.9960079893439915 0.9960079893439915 0.1996005328004264 0.1996005328004258
0.21 0.02 0.9958088076649545 0.9958088076649545 0.2095596167522742 0.2095596167522751
0.2200000000000001 0.02 0.99560966581827 0.99560966581827 0.2195167090865 0.219516709086498
0.2300000000000001 0.02 0.9954105637959723 0.9954105637959723 0.2294718102013875 0.2294718102013871
0.2400000000000001 0.02 0.9952115015900972 0.9952115015900972 0.2394249204951409 0.2394249204951404
0.2500000000000001 0.02 0.9950124791926823 0.9950124791926823 0.2493760403658845 0.249376040365884
0.2600000000000001 0.02 0.9948134965957668 0.9948134965957668 0.2593251702116628 0.2593251702116606
0.2700000000000001 0.02 0.9946145537913912 0.9946145537913912 0.2692723104304416 0.2692723104304406
0.2800000000000001 0.02 0.9944156507715979 0.9944156507715979 0.279217461420106 0.279217461420106
0.2900000000000001 0.02 0.9942167875284308 0.9942167875284308 0.2891606235784623 0.2891606235784605
0.3000000000000001 0.02 0.9940179640539353 0.9940179640539353 0.2991017973032369 0.2991017973032362
0.3100000000000001 0.02 0.9938191803401585 0.9938191803401585 0.3090409829920767 0.3090409829920759
0.3200000000000001 0.02 0.993620436379149 0.993620436379149 0.3189781810425493 0.3189781810425507
0.3300000000000001 0.02 0.9934217321629571 0.9934217321629571 0.3289133918521424 0.3289133918521425
0.3400000000000001 0.02 0.9932230676836347 0.9932230676836347 0.3388466158182646 0.3388466158182668
0.3500000000000001 0.02 0.9930244429332351 0.9930244429332351 0.3487778533382449 0.3487778533382446
0.3600000000000002 0.02 0.9928258579038134 0.9928258579038134 0.3587071048093327 0.3587071048093304
0.3700000000000002 0.02 0.9926273125874261 0.9926273125874261 0.3686343706286979 0.3686343706286954
0.3800000000000002 0.02 0.9924288069761313 0.9924288069761313 0.3785596511934315 0.378559651193433
0.3900000000000002 0.02 0.9922303410619892 0.9922303410619892 0.3884829469005445 0.3884829469005424
0.4000000000000002 0.02 0.9920319148370607 0.9920319148370607 0.3984042581469686 0.3984042581469671
0.4100000000000002 0.02 0.9918335282934089 0.9918335282934089 0.4083235853295566 0.4083235853295564
0.4200000000000002 0.02 0.9916351814230984 0.9916351814230984 0.4182409288450812 0.4182409288450817
0.4300000000000002 0.02 0.9914368742181953 0.9914368742181953 0.4281562890902366 0.4281562890902368
0.4400000000000002 0.02 0.9912386066707672 0.9912386066707672 0.4380696664616368 0.4380696664616379
0.4500000000000002 0.02 0.9910403787728836 0.9910403787728836 0.4479810613558171 0.4479810613558177
0.4600000000000002 0.02 0.9908421905166154 0.9908421905166154 0.4578904741692333 0.4578904741692313
0.4700000000000003 0.02 0.9906440418940348 0.9906440418940348 0.4677979052982619 0.4677979052982617
0.4800000000000003 0.02 0.9904459328972161 0.9904459328972161 0.4777033551391999 0.4777033551391974
0.4900000000000003 0.02 0.9902478635182347 0.9902478635182347 0.4876068240882656 0.4876068240882658
0.5000000000000002 0.02 0.990049833749168 0.990049833749168 0.4975083125415976 0.4975083125416002
0.5100000000000002 0.02 0.9898518435820949 0.9898518435820949 0.5074078208952555 0.5074078208952559
0.5200000000000002 0.02 0.9896538930090956 0.9896538930090956 0.5173053495452198 0.5173053495452218
0.5300000000000002 0.02 0.9894559820222522 0.9894559820222522 0.5272008988873914 0.5272008988873922
0.5400000000000003 0.02 0.9892581106136481 0.9892581106136481 0.5370944693175923 0.537094469317595
0.5500000000000003 0.02 0.9890602787753687 0.9890602787753687 0.5469860612315653 0.5469860612315636
0.5600000000000003 0.02 0.9888624864995005 0.9888624864995005 0.5568756750249743 0.5568756750249759
0.5700000000000003 0.02 0.9886647337781319 0.9886647337781319 0.5667633110934037 0.5667633110934045
0.5800000000000003 0.02 0.9884670206033528 0.9884670206033528 0.5766489698323589 0.5766489698323607
0.5900000000000003 0.02 0.9882693469672547 0.9882693469672547 0.5865326516372663 0.5865326516372671
0.6000000000000003 0.02 0.9880717128619305 0.9880717128619305 0.5964143569034733 0.5964143569034741
0.6100000000000003 0.02 0.987874118279475 0.987874118279475 0.6062940860262481 0.6062940860262489
0.6200000000000003 0.02 0.9876765632119844 0.9876765632119844 0.6161718394007795 0.6161718394007809
0.6300000000000003 0.02 0.9874790476515565 0.9874790476515565 0.6260476174221777 0.6260476174221763
0.6400000000000003 0.02 0.9872815715902905 0.9872815715902905 0.6359214204854745 0.6359214204854746
0.6500000000000004 0.02 0.9870841350202876 0.9870841350202876 0.6457932489856213 0.6457932489856211
0.6600000000000004 0.02 0.9868867379336502 0.9868867379336502 0.6556631033174914 0.6556631033174887
0.6700000000000004 0.02 0.9866893803224824 0.9866893803224824 0.6655309838758791 0.6655309838758783
0.6800000000000004 0.02 0.98649206217889 0.98649206217889 0.6753968910554997 0.6753968910555019
0.6900000000000004 0.02 0.9862947834949802 0.9862947834949802 0.6852608252509892 0.6852608252509884
0.7000000000000004 0.02 0.9860975442628619 0.9860975442628619 0.6951227868569054 0.6951227868569054
0.7100000000000004 0.02 0.9859003444746455 0.9859003444746455 0.7049827762677262 0.7049827762677263
0.7200000000000004 0.02 0.985703184122443 0.985703184122443 0.7148407938778515 0.7148407938778523
0.7300000000000004 0.02 0.985506063198368 0.985506063198368 0.7246968400816023 0.7246968400816012
0.7400000000000004 0.02 0.9853089816945356 0.9853089816945356 0.7345509152732198 0.7345509152732188
0.7500000000000004 0.02 0.9851119396030626 0.9851119396030626 0.7444030198468674 0.7444030198468676
0.7600000000000005 0.02 0.9849149369160675 0.9849149369160675 0.7542531541966294 0.7542531541966269
0.7700000000000005 0.02 0.9847179736256698 0.9847179736256698 0.7641013187165107 0.7641013187165091
0.7800000000000005 0.02 0.9845210497239912 0.9845210497239912 0.7739475138004384 0.7739475138004381
0.7900000000000005 0.02 0.9843241652031548 0.9843241652031548 0.7837917398422599 0.78379173984226
0.8000000000000005 0.02 0.9841273200552851 0.9841273200552851 0.7936339972357448 0.7936339972357431
0.8100000000000005 0.02 0.9839305142725083 0.9839305142725083 0.8034742863745826 0.8034742863745836
0.8200000000000005 0.02 0.9837337478469523 0.9837337478469523 0.8133126076523857 0.8133126076523833
